33490542_111.cml_Touchpad_3	Touchpad	"Using map Using map and Internet 

 The map in the navigation system can be moved via the touchpad. Via touch-pad move the map in the navigation system and Internet sites. Function
Controls
Move map.
Swipe in the appropriate direction.
Enlarge/shrink map.
Drag in or out on the touchpad with fingers.
Display menu.
Tap once. Function
Controls
Move map or Internet sites.
Swipe in the appropriate direction.
Enlarge/shrink map or Internet sites.
Drag in or out on the touchpad with fingers.
Display the menu or open a link in the Internet.
Tap once."
33490542_111.cml_Touchpad_4	Touchpad	"Changing settings

 You may change Control Display settings, for example the volume, via touchpad. Slide left or right accordingly."
33490579_345.cml_Warning_area_in_front_of_the_vehicle_0	Warning area in front of the vehicle	"The warning area for the pedestrian warning consists of two parts:
- Central area, arrow 1, directly in front of the vehicle.
- Expanded area, arrow 2, to the right and left.With animal warnings, no distinction is made between the central or expanded area.
The entire area moves along with the vehicle in the direction of the steering angle and changes with the vehicle speed. As the vehicle speed increases, the area becomes longer and wider, for example."
33490584_344.cml_Warning_of_people_or_animals_in_danger_0	Warning of people or animals in danger	"If a collision with a person or an animal detected in this way is imminent, a warning symbol appears on the instrument cluster and in the Head-up Display.
Although both the shape and the heat radiation are analyzed, false warnings cannot be ruled out."
33490842_116.cml_BMW_gesture_control_0	BMW gesture control	"The concept

 Video: BMW Gesture Control Several iDrive functions can be operated using BMW gesture control."
33490842_116.cml_BMW_gesture_control_1	BMW gesture control	"Overview

 The gestures are captured by a camera in the roofliner.
Perform gestures underneath the interior mirror."
33490842_116.cml_BMW_gesture_control_2	BMW gesture control	"Activating/deactivating

 About iDrive:
1.  My Vehicle 
2.  iDrive settings 
3.  Gestures 
4.  Gesture control "
33490842_116.cml_BMW_gesture_control_3	BMW gesture control	"Adjusting

 -  Display tips : the possible gesture is shown on the Control Display.
-  Audio feedback : an acoustic signal is outputted once the gesture is recognized."
33490842_116.cml_BMW_gesture_control_4	BMW gesture control	"Possible gestures

 Gesture
Controls
Function
  Move index finger forward and backward in the direction of the screen.
Accept call.
Confirm Check Control message.
  Swipe with the hand across the width of the Control Display in the direction of the front-passenger side.
Reject call.
Close popup.
  Slowly move forearm in a circular pattern with the index finger stretched out forward.
Gesture is detected after one circular motion.
Increasing the volume.
  Slowly move forearm in a circular pattern with the index finger stretched out forward.
Gesture is detected after one circular motion.
Reducing the volume.
Pinch with thumb and index finger and move hand horizontally to the right or left.
Call up screen saver. Change screen saver. Surround View: turn camera view.
This gesture can only be executed while the vehicle is stationary. Pinch with thumb and index finger and move hand continuously forward and backward.
Enlarge/shrink navigation map.   Move stretched out index and middle finger forward.
Individually assignable gesture.
Perform gestures underneath the interior mirror and next to the steering wheel.
Execute gestures clearly.
The gestures can also be executed on the front-passenger side.
Assigning gesture individually

 About iDrive:
1.  My Vehicle 
2.  iDrive settings 
3.  Gestures 
4.  Function assignment 
5. Select desired setting.System limits

 Gesture recognition by the camera can be disturbed by the following circumstances:
- The camera objective is covered.
- Objects are located on the interior mirror.
- The camera objective is contaminated. Clean the camera lenses.
- The gesture is executed outside of the detection range.
- Wearing of gloves or jewelry.
- Smoking in the car's interior."
33490868_578.cml_Climate_control_functions_in_detail_0	Climate control functions in detail	"Switching the system on/off

 Switching on

 Press any button except:
- Rear window defroster.
- Left side of Air volume button.
- Seat heating.
- Seat ventilation.
- SYNC program.Switching off

 - Complete system:
Press and hold the left button on the driver's side until the control clicks off.
- On the front passenger side:
Press and hold the left button on the front passenger side."
33490868_578.cml_Climate_control_functions_in_detail_1	Climate control functions in detail	"Temperature

 Turn the ring to set the desired temperature.
The automatic climate control achieves this temperature as quickly as possible, if needed by using the maximum cooling or heating capacity, and then keeps it constant.
Do not rapidly switch between different temperature settings. Otherwise, the automatic climate control will not have sufficient time to adjust the set temperature.
Information

 Symbol is displayed permanently on the display of the automatic climate control."
33490868_578.cml_Climate_control_functions_in_detail_2	Climate control functions in detail	"Cooling function

 The air in the car's interior will be cooled and dehumidified and, depending on the temperature setting, warmed again.
The car's interior can only be cooled with the engine running. The car's interior can be cooled via the A/C button with the engine running and/or with drive-ready state activated. Press button. The LED lights up.
Air conditioning is switched on with the engine running.
In recirculated-air mode, air conditioning is automatically switched on to dry the air and avoid window condensation. Depending on the weather, the windshield and side windows may fog up briefly when the engine is started. Depending on the weather, the windshield and side windows may fog up briefly when the engine is started or drive readiness is activated. The cooling function is switched on automatically with the AUTO program.
When using the automatic climate control, condensation water develops that exits underneath the vehicle."
33490868_578.cml_Climate_control_functions_in_detail_3	Climate control functions in detail	"Maximum cooling

 Press button. The LED lights up.
If the engine is running, the system is set to the lowest temperature, optimum air flow and recirculated-air mode.
Air flows out of the vents to the upper body region. The vents need to be open for this.
The function is available with external temperatures beyond approx. 0 °C 0 °C/32 °F 32 °F/0 °C  and with the engine running. The function is available with external temperatures beyond approx. 0 °C 0 °C/32 °F 32 °F/0 °C  and with the engine running and/or starting from electrical driving readiness. Adjust air flow on the driver's side with the program active."
33490868_578.cml_Climate_control_functions_in_detail_4	Climate control functions in detail	"AUTO program

 Press button. The LED lights up.
Air flow, air distribution and temperature are controlled automatically.
Depending on the selected temperature, AUTO intensity program and outside influences, the air is directed to the windshield, side windows, upper body, and into the floor area.
The cooling function is switched on automatically with the AUTO program.
At the same time, a condensation sensor controls the program so as to prevent window condensation as much as possible.
To switch off the program: press the button again or manually adjust the air distribution.
Intensity of the AUTO program

 With the AUTO program activated, the automatic intensity control can be changed.
Press the left or right side of the button: decrease or increase intensity.
The selected intensity is shown on the display of the automatic climate control."
